id,document_nr,title,contact_id,contact_sub_id,user_id,project_id,logopaper_id,language_id,bank_account_id,currency_id,payment_type_id,header,footer,total_gross,total_net,total_taxes,total_received_payments,total_credit_vouchers,total_remaining_payments,total,total_rounding_difference,mwst_type,mwst_is_net,show_position_taxes,is_valid_from,is_valid_to,contact_address,kb_item_status_id,reference,api_reference,viewed_by_client_at,updated_at,esr_id,qr_invoice_id,template_slug,taxs,network_link
199,RE-00199,"EN - Lindenmattstr.16, Meisters., RTA Industrie",4,,1,97.0,1,1,1,1,4,Guten Tag Herr Stalder<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,900.000000,900.000000,69.3000,969.300000,0.000000,0.0000,969.300000,0.0,0,True,False,2023-02-22,2023-03-23,"Stalder-Rüttimann GmbH
Herr Yvan Stalder
Unterdorf 12
5636 Benzenschwil
Schweiz",9,"Lindenmattstr.16, Meisters., RTA Industrie",,,2023-03-29 10:50:31,162,162,6228622cf9f3e7797d45edb2,"[{'percentage': '7.70', 'value': '69.3000'}]",
200,RE-00200,"Geak+, Stockfeldstrasse 2, Mülligen AG",128,129.0,1,,1,1,1,1,4,Guten Tag Jürg Steigmeier<br/><br/>Danke für Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br/><br/>Freundliche Grüsse<br/>Kevin Imhoff,1600.000000,1378.350000,221.6342,1600.000000,0.000000,0.0000,1600.000000,0.0,0,False,False,2023-02-22,2023-03-23,"Steigmeier Akustik + Bauphysik GmbH
Herr Jürg Steigmeier
Rütistrasse 3a
5400 Baden
Schweiz",9,"Geak+, Stockfeldstrasse 2, Mülligen AG",,,2023-03-29 10:50:31,163,163,6228622cf9f3e7797d45edb2,"[{'percentage': '0.00', 'value': '0.0000'}, {'percentage': '7.70', 'value': '221.6342'}]",
201,RE-00201,"Förderbeitrag G+ Stockfeldstr.2, Mülligen AG, MFH",26,,1,,1,1,1,1,4,Sehr geehrte Damen und Herren<br /><br />Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,1500.000000,1500.000000,0.0000,1500.000000,0.000000,0.0000,1500.000000,0.0,0,False,False,2023-02-22,2023-03-26,"Departement Bau, Verkehr, Umwelt
Zentrale Rechnungsstelle
Postfach 2504
5001 Aarau
Schweiz",9,"Stockfeldstr.2, Mülligen AG, MFH",,,2023-03-29 10:50:31,164,164,622f308b87e2d83a3d360505,"[{'percentage': '0.00', 'value': '0.0000'}]",
202,RE-00202,"IB gMFH - Hertensteinstr.70, Ennetbaden",40,,1,99.0,1,1,1,1,4,Guten Tag Eidgenössische Finanzverwaltung EFV<br/><br/>Danke für Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br/><br/>Freundliche Grüsse<br/>Kevin Imhoff,1800.000000,1671.300000,128.6908,1800.000000,0.000000,0.0000,1800.000000,0.0,0,False,False,2023-03-13,2023-06-13,"Eidgenössische Finanzverwaltung EFV
Bundesgasse 3
3003 Bern
Schweiz",9,,,,2023-05-12 17:24:14,165,165,6228622cf9f3e7797d45edb2,"[{'percentage': '7.70', 'value': '128.6908'}]",
203,RE-00203,"IB_EFH - Birkenstr.2, Windisch, EFH",40,,1,78.0,1,1,1,1,4,Guten Tag Eidgenössische Finanzverwaltung EFV<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,450.000000,417.850000,32.1727,450.000000,0.000000,0.0000,450.000000,0.0,0,False,False,2023-03-13,2023-06-13,"Eidgenössische Finanzverwaltung EFV
Bundesgasse 3
3003 Bern
Schweiz",9,"Birkenstr.2, Windisch, EFH",,,2023-05-05 17:04:31,166,166,6228622cf9f3e7797d45edb2,"[{'percentage': '7.70', 'value': '32.1727'}]",
204,RE-00204,"GEAK+ Gehrenholz 6a, Zürich, EFH",106,,1,74.0,1,1,1,1,4,Sehr geehrter Herr Schott<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,1400.000000,1228.400000,171.5877,1400.000000,0.000000,0.0000,1400.000000,0.0,0,False,False,2023-03-22,2023-04-24,"Herr
Bertrand Schott
8055 Zürich
Schweiz",9,"Gehrenholz 6a, Zürich, EFH",,,2023-04-06 15:45:21,167,167,6228622cf9f3e7797d45edb2,"[{'percentage': '0.00', 'value': '0.0000'}, {'percentage': '7.70', 'value': '171.5877'}]",
205,RE-00205,"Förderbeitrag GEAK +, Gehrenholz 6a, Zürich, EFH",52,,1,,1,1,1,1,4,Sehr geehrte Damen und Herren<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,1000.000000,1000.000000,0.0000,1000.000000,0.000000,0.0000,1000.000000,0.0,0,True,False,2023-03-16,2023-06-16,"Amt für Abfall, Wasser, Energie, Luft
Sektion Energiewirtschaft
Stampfenbachstrasse 12
8090 Zürich
Schweiz",9,"Förderbeitrag GEAK +, Gehrenholz 6a, Zürich, EFH",,,2023-05-05 17:08:43,168,168,6228622cf9f3e7797d45edb2,"[{'percentage': '0.00', 'value': '0.0000'}]",
206,RE-00206,"Geak+, Sihlquai 16/Zürichstr.23, Adliswil ZH, 2 MFH",128,,1,,1,1,1,1,4,Sehr geehrter Herr Steigmeier<br /><br />Vielen Dank f&uuml;r den Auftrag und das entgegengebrachte Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,4250.000000,3731.650000,518.3380,4250.000000,0.000000,0.0000,4250.000000,0.0,0,False,False,2023-03-23,2023-04-24,"Steigmeier Akustik + Bauphysik GmbH
Rütistrasse 3a
5400 Baden
Schweiz",9,"Sihlquai 16/Zürichstr.23, Adliswil ZH, 2 MFH",,,2023-03-29 10:50:31,169,169,6228622cf9f3e7797d45edb2,"[{'percentage': '0.00', 'value': '0.0000'}, {'percentage': '7.70', 'value': '518.3380'}]",
207,RE-00207,"Förderbeitrag GEAK +, Sihlquai 16, Adliswil, 15-FH",52,,1,,1,1,1,1,4,Sehr geehrte Damen und Herren<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,1500.000000,1500.000000,0.0000,1500.000000,0.000000,0.0000,1500.000000,0.0,0,True,False,2023-03-23,2023-06-23,"Amt für Abfall, Wasser, Energie, Luft
Sektion Energiewirtschaft
Stampfenbachstrasse 12
8090 Zürich
Schweiz",9,"Förderbeitrag GEAK +, Sihlquai 16, Adliswil",,,2023-05-05 17:10:04,170,170,6228622cf9f3e7797d45edb2,"[{'percentage': '0.00', 'value': '0.0000'}]",
208,RE-00208,"Förderbeitrag GEAK +, Zürichstr.23, Adliswil, 6-FH",52,,1,,1,1,1,1,4,Sehr geehrte Damen und Herren<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,1500.000000,1500.000000,0.0000,1500.000000,0.000000,0.0000,1500.000000,0.0,0,True,False,2023-03-23,2023-06-23,"Amt für Abfall, Wasser, Energie, Luft
Sektion Energiewirtschaft
Stampfenbachstrasse 12
8090 Zürich
Schweiz",9,"Förderbeitrag GEAK +, Zürichstr.23, Adliswil, 6-FH",,,2023-05-05 17:10:19,171,171,6228622cf9f3e7797d45edb2,"[{'percentage': '0.00', 'value': '0.0000'}]",
209,RE-00209,"GEAK Plus, Brunnenwiesenstrasse 1b, Uster",125,,1,92.0,1,1,1,1,4,Sehr geehrte Damen und Herren<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,300.000000,121.250000,178.7372,300.000000,0.000000,0.0000,300.000000,0.0,0,False,False,2023-03-30,2023-05-01,"Frau
Adrijana Ackermann
Brunnenwiesenstrasse 1b
8610 Uster
Schweiz",9,"Brunnenwiesenstrasse 1b, Uster",,,2023-05-05 14:58:37,172,172,622f308b87e2d83a3d360505,"[{'percentage': '0.00', 'value': '0.0000'}, {'percentage': '7.70', 'value': '178.7372'}]",
210,RE-00210,"Förderbeitrag GEAK +, Brunnenwiesenstr.1b, Uster, EFH",52,,1,,1,1,1,1,4,Sehr geehrte Damen und Herren<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,1000.000000,1000.000000,0.0000,1000.000000,0.000000,0.0000,1000.000000,0.0,0,True,False,2023-03-30,2023-06-30,"Amt für Abfall, Wasser, Energie, Luft
Sektion Energiewirtschaft
Stampfenbachstrasse 12
8090 Zürich
Schweiz",9,"Förderbeitrag GEAK +, Zürichstr.23, Adliswil, 6-FH",,,2023-05-12 17:28:52,173,173,6228622cf9f3e7797d45edb2,"[{'percentage': '0.00', 'value': '0.0000'}]",
211,RE-00211,"Förderbeitrag Ökofond, Geak+ Brunnenwiesenstrasse 1b",150,,1,,1,1,1,1,4,Sehr geehrte Damen und Herren<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,1200.000000,1200.000000,92.4000,0.000000,0.000000,1292.4000,1292.400000,0.0,0,True,False,2023-05-05,2023-07-31,"Energie Uster AG
Oberlandstrasse 78
8610 Uster
Schweiz",8,,,,2023-05-05 15:14:44,174,174,6228622cf9f3e7797d45edb2,"[{'percentage': '7.70', 'value': '92.4000'}]",
212,RE-00212,"Förderbeitrag Ökofond, Geak+ Im Seehof",150,,1,,1,1,1,1,4,Sehr geehrte Damen und Herren<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,1200.000000,1200.000000,92.4000,0.000000,0.000000,1292.4000,1292.400000,0.0,0,True,False,2023-05-05,2023-07-31,"Energie Uster AG
Oberlandstrasse 78
8610 Uster
Schweiz",8,,,,2023-05-05 15:13:16,175,175,6228622cf9f3e7797d45edb2,"[{'percentage': '7.70', 'value': '92.4000'}]",
213,RE-00213,"Ausführungsplanung HLS, Panoramaweg, Meisterschwanden, Waser",4,20.0,1,,1,1,1,1,4,Sehr geehrter Herr Stalder<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,3900.000000,3900.000000,300.3000,4200.300000,0.000000,0.0000,4200.300000,0.0,0,True,False,2023-04-06,2023-05-08,"Stalder-Rüttimann GmbH
Herr Stalder Yvan
Unterdorf 12
5636 Benzenschwil
Schweiz",9,"Panoramaweg, Meisterschwanden, Waser",,,2023-05-12 17:13:43,176,176,622f308b87e2d83a3d360505,"[{'percentage': '7.70', 'value': '300.3000'}]",
214,RE-00214,"Förderbeitrag G+ Stadtturmstr.10, 5400 Baden",26,,1,,1,1,1,1,4,Sehr geehrte Damen und Herren<br /><br />Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,1500.000000,1500.000000,0.0000,1500.000000,0.000000,0.0000,1500.000000,0.0,0,False,False,2023-04-14,2023-05-15,"Departement Bau, Verkehr, Umwelt
Zentrale Rechnungsstelle
Postfach 2504
5001 Aarau
Schweiz",9,"Stadtturmstr.10, 5400 Baden",,,2023-05-22 09:59:29,177,177,622f308b87e2d83a3d360505,"[{'percentage': '0.00', 'value': '0.0000'}]",
215,RE-00215,"GEAK®Plus - Stadtturmstr.10, Baden",124,,1,89.0,1,1,1,1,4,Sehr geehrte Damen und Herren<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,3150.000000,2817.550000,332.4513,3150.000000,0.000000,0.0000,3150.000000,0.0,0,False,False,2023-04-13,2023-05-15,"PRIVERA AG
Kreditorenverarbeitung
Postfach 1207
6341 Baar",9,"Stadtturmstr.10, 5400 Baden, Büro/Verkauf",,,2023-05-30 15:55:38,178,178,622f308b87e2d83a3d360505,"[{'percentage': '0.00', 'value': '0.0000'}, {'percentage': '7.70', 'value': '332.4513'}]",
216,RE-00216,"EN - Töndler 5, Gränichen AG, MFH+Gew",146,,1,,1,1,1,1,4,Sehr geehrte Damen und Herren<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,1850.000000,1850.000000,142.4500,1992.450000,0.000000,0.0000,1992.450000,0.0,0,True,False,2023-04-21,2023-05-20,"TOKA AG
Architektur & Immobilien
Kushtrim Krasniqi
Riedstrasse 3
8953 Dietikon
Schweiz",9,"Töndler 5, Gränichen AG, MFH+Gew",,,2023-05-12 17:13:43,179,179,6228622cf9f3e7797d45edb2,"[{'percentage': '7.70', 'value': '142.4500'}]",
217,RE-00217,"GEAK®Plus - Mellingerstr.1, Baden",124,,1,88.0,1,1,1,1,4,Sehr geehrte Damen und Herren<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,3950.000000,3560.350000,389.6472,3950.000000,0.000000,0.0000,3950.000000,0.0,0,False,False,2023-04-21,2023-05-22,"PRIVERA AG
Kreditorenverarbeitung
Postfach 1207
6341 Baar ",9,"Mellingerstr.1, Baden, Gewerbe",,,2023-05-30 15:55:38,180,180,6228622cf9f3e7797d45edb2,"[{'percentage': '0.00', 'value': '0.0000'}, {'percentage': '7.70', 'value': '389.6472'}]",
218,RE-00218,"Förderbeitrag G+ Mellingerstrasse 1, 5400 Baden",26,,1,,1,1,1,1,4,Sehr geehrte Damen und Herren<br /><br />Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,1500.000000,1500.000000,0.0000,1500.000000,0.000000,0.0000,1500.000000,0.0,0,False,False,2023-04-21,2023-05-22,"Departement Bau, Verkehr, Umwelt
Zentrale Rechnungsstelle
Postfach 2504
5001 Aarau
Schweiz",9,Mellingerstrasse 1 5400 Baden,,,2023-05-30 15:55:37,181,181,622f308b87e2d83a3d360505,"[{'percentage': '0.00', 'value': '0.0000'}]",
219,RE-00219,"Gebäudeanalyse - Güterstrasse 11, Spreitenbach",158,,1,,1,1,1,1,4,Sehr geehrte Damen und Herren<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,5300.000000,5300.000000,523.6000,5823.600000,0.000000,0.0000,5823.600000,0.0,0,True,False,2023-04-26,2023-05-26,"Walter Strauss AG
Postfach 625
Güterstrasse 11
8957 Spreitenbach
Schweiz",9,"Güterstrasse 11, Spreitenbach",,,2023-05-30 15:55:38,182,182,6228622cf9f3e7797d45edb2,"[{'percentage': '0.00', 'value': '0.0000'}, {'percentage': '7.70', 'value': '523.6000'}]",
220,RE-00220,"Förderbeitrag G+ Güterstr.11, Spreitenbach",26,,1,,1,1,1,1,4,Sehr geehrte Damen und Herren<br /><br />Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,1500.000000,1500.000000,0.0000,1500.000000,0.000000,0.0000,1500.000000,0.0,0,False,False,2023-04-27,2023-05-29,"Departement Bau, Verkehr, Umwelt
Zentrale Rechnungsstelle
Postfach 2504
5001 Aarau
Schweiz",9,"Güterstrasse 11, Spreitenbach",,,2023-06-06 14:13:00,183,183,622f308b87e2d83a3d360505,"[{'percentage': '0.00', 'value': '0.0000'}]",
221,RE-00221,"Gebäudeanalyse - Spitalstrasse 10, 5080 Laufenburg",159,,1,,1,1,1,1,4,Sehr geehrte Damen und Herren<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,8100.000000,8100.000000,623.7000,0.000000,0.000000,8723.7000,8723.700000,0.0,0,True,False,2023-05-04,2023-05-25,"Gesundheitszentrum Fricktal AG
Kreditorenbuchhaltung
Riburgerstrasse 12
4310 Rheinfelden
Schweiz",8," Spitalstrasse 10, 5080 Laufenburg, Spital",,,2023-06-20 12:00:10,184,184,6228622cf9f3e7797d45edb2,"[{'percentage': '7.70', 'value': '623.7000'}]",
222,RE-00222,"Gebäudeanalyse + Förderantrag - Bahnhofstr.44, Koblenz AG, Gewerbe",160,,1,,1,1,1,1,4,Sehr geehrte Damen und Herren<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,9070.000000,9070.000000,698.3900,9768.400000,0.000000,0.0000,9768.400000,0.0,0,True,False,2023-05-04,2023-05-25,"MPS Constructions SA
Chemin des Bosquets 22
1618 Châtel-St-Denis
Schweiz",9,"Gewerbe, Bahnhofstr.44, 5322 Koblenz AG",,,2023-06-20 12:13:27,185,185,6228622cf9f3e7797d45edb2,"[{'percentage': '7.70', 'value': '698.3900'}]",
223,RE-00223,"Gesuch Widenplatz 12, Frick, AKB, Büro",144,,1,100.0,1,1,1,1,4,Guten Tag Herr Keller<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,1510.000000,1402.050000,107.9573,1510.000000,0.000000,0.0000,1510.000000,0.0,0,False,False,2023-05-03,2023-06-01,"Aargauische Kantonalbank
Andreas Keller
Bahnhofplatz 1 / Postfach
5001 Aarau
Schweiz",9,"Widenplatz 12, Frick, AKB, Büro",,,2023-05-30 15:55:38,186,186,6228622cf9f3e7797d45edb2,"[{'percentage': '7.70', 'value': '107.9573'}]",
224,RE-00224,"Planung Sanitär - Tellstr.5/5a, Weinfelden",5,,1,35.0,1,1,1,1,4,Sehr geehrte Damen und Herren<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,3249.762500,3249.750000,250.2308,3500.000000,0.000000,0.0000,3500.000000,0.02,0,True,False,2023-05-05,2023-06-03,"AQUASANI GmbH
Jozef Kajtazi
Freiestrasse 48A
8580 Amriswil
Schweiz",9,"Tellstr.5/5a, 8570 Weinfelden, Neubau 13-FH",,,2023-06-19 17:08:43,187,187,622f308b87e2d83a3d360505,"[{'percentage': '7.70', 'value': '250.2308'}]",
225,RE-00225,"GEAK Plus, Im Seehof 21, Uster",126,,1,,1,1,1,1,4,Guten Tag Herr Meier<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,700.000000,492.650000,207.3352,700.000000,0.000000,0.0000,700.000000,0.0,0,False,False,2023-05-05,2023-06-03,"Herr
Andreas Meier
Im Seehof 21
8610 Uster
Schweiz",9,"GEAK Plus, Im Seehof 21, Uster",,,2023-06-06 15:10:09,188,188,6228622cf9f3e7797d45edb2,"[{'percentage': '0.00', 'value': '0.0000'}, {'percentage': '7.70', 'value': '207.3352'}]",
226,RE-00226,"Gebäudeanalyse - Bahnhofstrasse 40/42, Baden, Gewerbe",148,149.0,1,,1,1,1,1,4,Sehr geehrte Damen und Herren<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,6180.000000,6180.000000,591.3600,6771.350000,0.000000,0.0000,6771.350000,0.0,0,True,False,2023-05-08,2023-06-08,"MEG Am Bahnhof / Badstrasse 17 Baden
p.A. PRIVERA AG
Kreditorenverabeitung
Postfach 1207
6341 Baar",9,"MEG Haus am Bahnhof und Badstrasse 17, Baden",,,2023-06-19 17:08:43,189,189,6228622cf9f3e7797d45edb2,"[{'percentage': '0.00', 'value': '0.0000'}, {'percentage': '7.70', 'value': '591.3600'}]",
227,RE-00227,"Ges - Im Stäffetli 9c, Hermetschw., EFH",4,,1,95.0,1,1,1,1,4,Guten Tag Herr Stalder<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,680.000000,680.000000,52.3600,732.350000,0.000000,0.0000,732.350000,-0.01,0,True,False,2023-05-05,2023-06-03,"Stalder-Rüttimann GmbH
Yvan Stalder
Unterdorf 12
5636 Benzenschwil
Schweiz",9,"Im Stäffetli 9c, Hermetschw., EFH",,,2023-06-06 14:13:00,190,190,6228622cf9f3e7797d45edb2,"[{'percentage': '7.70', 'value': '52.3600'}]",
228,RE-00228,"Ges - Bahnhofstr.30, Boswil, EFH",4,,1,94.0,1,1,1,1,4,Guten Tag Herr Stalder<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,740.000000,740.000000,56.9800,797.000000,0.000000,0.0000,797.000000,0.02,0,True,False,2023-05-05,2023-06-03,"Stalder-Rüttimann GmbH
Yvan Stalder
Unterdorf 12
5636 Benzenschwil
Schweiz",9,"Bahnhofstr.30, Boswil, EFH",,,2023-06-06 14:13:00,191,191,6228622cf9f3e7797d45edb2,"[{'percentage': '7.70', 'value': '56.9800'}]",
229,RE-00229,"P - Oberebersol 49, Scheuber",4,,1,98.0,1,1,1,1,4,Guten Tag Herr Stalder<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,2720.000000,2720.000000,209.4400,2929.450000,0.000000,0.0000,2929.450000,0.01,0,True,False,2023-05-05,2023-06-03,"Stalder-Rüttimann GmbH
Yvan Stalder
Unterdorf 12
5636 Benzenschwil
Schweiz",9,"Planung - Oberebersol 49, Scheuber",,,2023-06-06 14:13:00,192,192,6228622cf9f3e7797d45edb2,"[{'percentage': '7.70', 'value': '209.4400'}]",
230,RE-00230,"Förderbeitrag GEAK +, Im Seehof 21, Uster, EFH",52,,1,,1,1,1,1,4,Sehr geehrte Damen und Herren<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,1000.000000,1000.000000,0.0000,0.000000,0.000000,1000.0000,1000.000000,0.0,0,True,False,2023-05-05,2023-08-05,"Amt für Abfall, Wasser, Energie, Luft
Sektion Energiewirtschaft
Stampfenbachstrasse 12
8090 Zürich
Schweiz",8,"Förderbeitrag GEAK +, Zürichstr.23, Adliswil, 6-FH",,,2023-05-05 16:07:32,193,193,6228622cf9f3e7797d45edb2,"[{'percentage': '0.00', 'value': '0.0000'}]",
231,RE-00231,"Förderbeitrag G+ Bahnhofstrasse 40/42, 5400 Baden",26,,1,,1,1,1,1,4,Sehr geehrte Damen und Herren<br /><br />Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,1500.000000,1500.000000,0.0000,1500.000000,0.000000,0.0000,1500.000000,0.0,0,False,False,2023-05-08,2023-06-08,"Departement Bau, Verkehr, Umwelt
Zentrale Rechnungsstelle
Postfach 2504
5001 Aarau
Schweiz",9,"Bahnhofstrasse 40/42, 5400 Baden",,,2023-06-19 17:08:42,194,194,622f308b87e2d83a3d360505,"[{'percentage': '0.00', 'value': '0.0000'}]",
232,RE-00232,"EN - St. Niklausgasse 17, Merzlingen, 2-FH",157,,1,,1,1,1,1,4,Sehr geehrte Damen und Herren<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,1830.000000,1830.000000,140.9100,1970.900000,0.000000,0.0000,1970.900000,-0.01,0,True,False,2023-05-11,2023-06-09,"evolaris aviation gmbh
Steven Dünki
Dr.-Schneider-Strasse 92
2560 Nidau
Schweiz",9,"St. Niklausgasse 17, Merzlingen, 2-FH",,,2023-06-19 17:08:43,195,195,6228622cf9f3e7797d45edb2,"[{'percentage': '7.70', 'value': '140.9100'}]",
233,RE-00233,"Geak+ Witikonerstrasse 172, MFH",162,,1,,1,1,1,1,4,Guten Tag Herr Hew<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,1650.000000,1424.800000,225.2089,1650.000000,0.000000,0.0000,1650.000000,0.0,0,False,False,2023-05-09,2023-06-07,"Herr
Florian Hew
Feldgüetliweg 124
8706 Meilen
Schweiz",9,"Geak+ Witikonerstrasse 172, MFH",,,2023-06-06 15:09:45,196,196,6228622cf9f3e7797d45edb2,"[{'percentage': '0.00', 'value': '0.0000'}, {'percentage': '7.70', 'value': '225.2089'}]",
