id,ref_id,ref_class,date,debit_account_id,credit_account_id,description,amount,currency_id,ref_uuid
394,,,2020-11-30T00:00:00+01:00,113,105,HLK,113.19,1,
395,,,2020-11-30T00:00:00+01:00,113,222,HLK,1970.43,1,
396,,,2020-11-30T00:00:00+01:00,113,105,HLK,151.72,1,
397,,,2020-12-11T00:00:00+01:00,113,222,HLK,4679.99,1,
398,,,2020-12-11T00:00:00+01:00,113,105,HLK,360.36,1,
399,,,2020-12-22T00:00:00+01:00,113,222,HLK,909.98,1,
400,,,2020-12-22T00:00:00+01:00,113,105,HLK,70.07,1,
401,,,2020-12-22T00:00:00+01:00,113,222,HLK,1837.51,1,
402,,,2020-12-22T00:00:00+01:00,113,105,HLK,141.49,1,
403,,,2020-12-22T00:00:00+01:00,113,222,HLK,52.51,1,
404,,,2020-12-22T00:00:00+01:00,113,105,HLK,4.04,1,
405,,,2020-12-22T00:00:00+01:00,113,222,HLK,1102.51,1,
406,,,2020-12-22T00:00:00+01:00,113,105,HLK,84.89,1,
407,,,2020-12-22T00:00:00+01:00,113,222,HLK,87.51,1,
408,,,2020-12-22T00:00:00+01:00,113,105,HLK,6.74,1,
409,,,2019-09-30T00:00:00+02:00,214,115,Kontoführung,5.0,1,
411,,,2019-10-04T00:00:00+02:00,134,115,Belastung Webhosting über Postfinance,70.23,1,
412,,,2019-10-04T00:00:00+02:00,225,115,Belastung Webhosting über Postfinance,70.24,1,
413,,,2019-10-04T00:00:00+02:00,226,115,Belastung Webhosting über Postfinance,70.23,1,
414,,,2019-10-31T00:00:00+01:00,214,115,Kartengebühr,30.0,1,
415,,,2019-10-31T00:00:00+01:00,214,115,Kontoführung,5.0,1,
416,,,2019-11-30T00:00:00+01:00,214,115,Kontoführung,5.0,1,
417,,,2019-12-13T00:00:00+01:00,107,115,,220.0,1,
418,,,2019-12-13T00:00:00+01:00,107,115,,450.0,1,
419,,,2019-12-13T00:00:00+01:00,107,115,,743.15,1,
420,,,2019-12-27T00:00:00+01:00,135,187,Gutschein,16.0,1,
421,,,2019-12-28T00:00:00+01:00,135,115,,56.0,1,
422,,,2019-12-28T00:00:00+01:00,135,115,,100.0,1,
423,,,2019-12-28T00:00:00+01:00,135,115,,70.0,1,
424,,,2019-12-31T00:00:00+01:00,214,115,Kontoführung,5.0,1,
425,,,2020-01-07T00:00:00+01:00,107,115,,40.06,1,
426,,,2020-01-07T00:00:00+01:00,107,115,,26.93,1,
427,,,2020-01-13T00:00:00+01:00,107,115,,122.55,1,
428,,,2020-01-13T00:00:00+01:00,107,115,,3877.2,1,
429,,,2020-01-13T00:00:00+01:00,107,115,,30.7,1,
430,,,2020-01-13T00:00:00+01:00,107,115,,85.0,1,
431,,,2020-01-31T00:00:00+01:00,214,115,Kontoführung,5.0,1,
432,,,2020-02-03T00:00:00+01:00,107,115,,2000.0,1,
433,,,2020-02-29T00:00:00+01:00,214,115,Kontoführung,5.0,1,
434,,,2020-03-23T00:00:00+01:00,107,115,,26.0,1,
435,,,2020-03-25T00:00:00+01:00,115,113,,4300.0,1,
436,,,2020-03-30T00:00:00+02:00,115,113,,331.1,1,
437,,,2020-03-31T00:00:00+02:00,214,115,Kontoführung,5.0,1,
438,,,2020-04-30T00:00:00+02:00,214,115,Kontoführung,5.0,1,
439,,,2020-05-27T00:00:00+02:00,107,115,,119.8,1,
440,,,2020-05-31T00:00:00+02:00,214,115,Kontoführung,5.0,1,
441,,,2020-06-11T00:00:00+02:00,107,115,,14001.0,1,
442,,,2020-06-25T00:00:00+02:00,107,115,,400.0,1,
443,,,2020-06-30T00:00:00+02:00,107,115,,401.6,1,
444,,,2020-06-30T00:00:00+02:00,115,113,,592.35,1,
445,,,2020-06-30T00:00:00+02:00,214,115,Kontoführung,5.0,1,
446,,,2020-07-02T00:00:00+02:00,115,113,,800.0,1,
447,,,2020-07-07T00:00:00+02:00,107,115,,75.8,1,
448,,,2020-07-07T00:00:00+02:00,107,115,,53.6,1,
449,,,2020-07-07T00:00:00+02:00,107,115,,150.0,1,
450,,,2020-07-07T00:00:00+02:00,107,115,,279.0,1,
451,,,2020-07-20T00:00:00+02:00,107,115,,62.35,1,
452,,,2020-07-20T00:00:00+02:00,172,115,Lohn Kevin,1500.0,1,
453,,,2020-07-21T00:00:00+02:00,115,113,,800.0,1,
454,,,2020-07-30T00:00:00+02:00,115,113,,301.55,1,
455,,,2020-07-30T00:00:00+02:00,115,113,,592.35,1,
456,,,2020-07-31T00:00:00+02:00,214,115,Kontoführung,5.0,1,
457,,,2020-08-04T00:00:00+02:00,107,115,,150.0,1,
458,,,2020-08-04T00:00:00+02:00,107,115,,70.8,1,
459,,,2019-12-27T00:00:00+01:00,187,135,Weihnachtsfeier,1.1,1,
460,,,2019-12-27T00:00:00+01:00,111,135,Weihnachtsfeier,0.0,1,
461,41.0,KbInvoice,2022-06-29T00:00:00+02:00,113,101,"Planung Sanitär, Am Rebberg, Goldach SG",542.5,1,
462,41.0,KbInvoice,2022-06-29T00:00:00+02:00,113,105,"Planung Sanitär, Am Rebberg, Goldach SG",41.7725,1,
463,41.0,KbInvoice,2022-06-29T00:00:00+02:00,97,113,"Planung Sanitär, Am Rebberg, Goldach SG",0.02,1,
464,43.0,KbInvoice,2022-06-29T00:00:00+02:00,113,101,"Gätterli 21, Bachenbülach ZH - OF/GES",332.5,1,
465,43.0,KbInvoice,2022-06-29T00:00:00+02:00,113,105,"Gätterli 21, Bachenbülach ZH - OF/GES",25.6025,1,
466,,,2020-08-04T00:00:00+02:00,115,122,MWST Q4/19,86.2,1,
467,,,2020-08-04T00:00:00+02:00,115,122,MWST Q3/19,21.4,1,
468,,,2020-08-04T00:00:00+02:00,115,122,MWST Q1/20,120.3,1,
469,,,2020-08-06T00:00:00+02:00,115,113,,800.0,1,
470,,,2020-08-25T00:00:00+02:00,115,113,,800.0,1,
471,,,2020-08-25T00:00:00+02:00,115,113,,1100.0,1,
472,,,2020-08-25T00:00:00+02:00,115,113,,1055.45,1,
473,,,2020-08-26T00:00:00+02:00,107,115,,112.55,1,
474,,,2020-08-26T00:00:00+02:00,107,115,,170.0,1,
475,,,2020-08-27T00:00:00+02:00,172,115,Lohn Kevin,3800.0,1,
476,,,2020-08-28T00:00:00+02:00,107,115,,107.45,1,
477,,,2020-08-28T00:00:00+02:00,115,113,,3931.05,1,
478,,,2020-08-28T00:00:00+02:00,190,115,Parkplatz,130.0,1,
479,,,2020-08-31T00:00:00+02:00,214,115,Kontoführung,5.0,1,
480,,,2020-09-01T00:00:00+02:00,209,115,Sponsoring Unihockey Fricktal,300.0,1,
481,,,2020-09-02T00:00:00+02:00,107,115,,82.0,1,
482,,,2020-09-08T00:00:00+02:00,115,113,,800.0,1,
483,,,2020-09-11T00:00:00+02:00,115,113,,471.19,1,
484,,,2020-09-15T00:00:00+02:00,115,113,,1050.0,1,
485,,,2020-09-16T00:00:00+02:00,107,115,,66.0,1,
486,,,2020-09-16T00:00:00+02:00,107,115,,39.0,1,
487,,,2020-09-18T00:00:00+02:00,115,113,,800.0,1,
488,,,2020-09-24T00:00:00+02:00,172,115,Lohn Kevin,4500.0,1,
489,,,2020-09-25T00:00:00+02:00,135,115,,23.8,1,
490,,,2020-09-28T00:00:00+02:00,107,115,,600.0,1,
491,,,2020-09-28T00:00:00+02:00,115,113,,169.65,1,
492,,,2020-09-30T00:00:00+02:00,190,115,Parkplatz,130.0,1,
493,,,2020-09-30T00:00:00+02:00,214,115,Kontoführung,5.0,1,
494,,,2020-10-01T00:00:00+02:00,107,115,,139.9,1,
495,,,2020-10-01T00:00:00+02:00,107,115,,65.15,1,
496,,,2020-10-01T00:00:00+02:00,107,115,,150.45,1,
497,,,2020-10-01T00:00:00+02:00,107,115,,727.0,1,
498,,,2020-10-01T00:00:00+02:00,135,115,,140.0,1,
499,,,2020-10-02T00:00:00+02:00,135,115,,140.0,1,
500,,,2020-10-06T00:00:00+02:00,107,115,,285.38,1,
501,,,2020-10-09T00:00:00+02:00,115,113,,300.0,1,
502,,,2020-10-12T00:00:00+02:00,115,113,,565.4,1,
503,,,2020-10-12T00:00:00+02:00,115,113,,1017.75,1,
504,,,2020-10-13T00:00:00+02:00,115,113,,1100.0,1,
505,,,2020-10-15T00:00:00+02:00,115,113,,245.0,1,
506,,,2020-10-16T00:00:00+02:00,107,115,,101.25,1,
507,,,2020-10-16T00:00:00+02:00,115,113,,546.55,1,
508,,,2020-10-27T00:00:00+01:00,107,115,,314.3,1,
509,,,2020-10-27T00:00:00+01:00,172,115,Lohn Kevin,3500.0,1,
510,,,2020-10-27T00:00:00+01:00,115,113,,1927.85,1,
511,,,2020-10-28T00:00:00+01:00,107,115,,150.0,1,
512,,,2020-10-28T00:00:00+01:00,172,115,Lohn Kevin,1000.0,1,
513,,,2020-10-29T00:00:00+01:00,232,115,Coop,16.6,1,
514,,,2020-10-30T00:00:00+01:00,190,115,Parkplatz,130.0,1,
515,,,2020-10-31T00:00:00+01:00,214,115,Kartengebühr,30.0,1,
516,,,2020-10-31T00:00:00+01:00,214,115,Kontoführung,5.0,1,
517,,,2020-11-05T00:00:00+01:00,115,113,,1771.65,1,
518,,,2020-11-05T00:00:00+01:00,115,113,,621.95,1,
519,,,2020-11-06T00:00:00+01:00,115,113,,1055.46,1,
520,,,2020-11-12T00:00:00+01:00,202,115,Büromaterial,7.0,1,
521,,,2020-11-13T00:00:00+01:00,107,115,,230.0,1,
522,,,2020-11-19T00:00:00+01:00,115,113,,169.65,1,
523,,,2020-11-23T00:00:00+01:00,107,115,,209.35,1,
524,,,2020-11-23T00:00:00+01:00,115,113,,3338.45,1,
525,,,2020-11-24T00:00:00+01:00,115,122,MWST Q2/20,1024.7,1,
526,,,2020-11-24T00:00:00+01:00,115,113,,800.0,1,
527,,,2020-11-24T00:00:00+01:00,115,113,,1752.8,1,
528,,,2020-11-24T00:00:00+01:00,115,113,,1696.3,1,
529,,,2020-11-26T00:00:00+01:00,172,115,Lohn Kevin,4500.0,1,
530,,,2020-11-27T00:00:00+01:00,107,115,,63.6,1,
531,,,2020-11-28T00:00:00+01:00,107,115,,245.2,1,
532,,,2020-11-30T00:00:00+01:00,190,115,Parkplatz,130.0,1,
533,,,2020-11-30T00:00:00+01:00,214,115,Kontoführung,5.0,1,
534,,,2020-12-04T00:00:00+01:00,115,113,,169.65,1,
535,,,2020-12-04T00:00:00+01:00,115,113,,2122.15,1,
536,,,2020-12-04T00:00:00+01:00,115,113,,848.15,1,
537,,,2020-12-04T00:00:00+01:00,115,113,,1583.2,1,
538,,,2020-12-05T00:00:00+01:00,232,115,Beck,8.1,1,
539,,,2020-12-10T00:00:00+01:00,107,115,,789.75,1,
540,,,2020-12-10T00:00:00+01:00,135,115,,10.05,1,
541,,,2020-12-11T00:00:00+01:00,135,115,,95.0,1,
542,,,2020-12-11T00:00:00+01:00,135,115,,140.5,1,
543,,,2020-12-12T00:00:00+01:00,135,115,,17.55,1,
544,,,2020-12-12T00:00:00+01:00,107,115,,15.4,1,
545,,,2020-12-15T00:00:00+01:00,107,115,,743.15,1,
546,,,2020-12-15T00:00:00+01:00,225,115,,1448.66,1,
547,,,2020-12-15T00:00:00+01:00,226,115,,1761.27,1,
548,,,2020-12-23T00:00:00+01:00,172,115,Lohn Kevin,4500.0,1,
549,,,2020-12-28T00:00:00+01:00,107,115,,276.0,1,
550,,,2020-12-30T00:00:00+01:00,107,115,,593.3,1,
551,,,2020-12-30T00:00:00+01:00,107,115,,67.8,1,
552,,,2020-12-30T00:00:00+01:00,115,113,,5040.35,1,
553,,,2020-12-30T00:00:00+01:00,115,113,,94.25,1,
554,,,2020-12-30T00:00:00+01:00,115,113,,980.05,1,
555,,,2020-12-30T00:00:00+01:00,115,113,,56.55,1,
556,,,2020-12-30T00:00:00+01:00,115,113,,1979.0,1,
557,,,2020-12-30T00:00:00+01:00,115,113,,1187.4,1,
558,,,2020-12-30T00:00:00+01:00,190,115,Parkplatz,130.0,1,
559,,,2020-12-31T00:00:00+01:00,107,115,,131.35,1,
560,,,2020-12-31T00:00:00+01:00,107,115,,369.1,1,
561,,,2020-12-31T00:00:00+01:00,107,115,,496.9,1,
562,,,2020-12-31T00:00:00+01:00,214,115,,5.0,1,
563,,,2020-12-15T00:00:00+01:00,228,134,Ausbuchung Delta,72.32,1,
564,,,2020-12-15T00:00:00+01:00,228,225,Ausbuchung Delta,72.33,1,
565,,,2020-12-15T00:00:00+01:00,228,226,Ausbuchung Delta,71.44,1,
566,,,2020-12-31T00:00:00+01:00,97,113,Ausbuchung Delta Debitoren,0.1,1,
567,,,2020-12-31T00:00:00+01:00,212,132,Abschreibung Bildschirm,41.57,1,
568,,,2020-12-31T00:00:00+01:00,212,133,Abschreibung Fahrzeug,2600.0,1,
569,,,2020-12-31T00:00:00+01:00,181,142,SUVA,316.75,1,
570,,,2020-12-31T00:00:00+01:00,178,137,Lohn Kevin,1800.0,1,
571,,,2020-12-31T00:00:00+01:00,180,136,Lohn Kevin,800.0,1,
589,,,2020-12-31T00:00:00+01:00,148,91,Jahresverlust,2430.18,1,
606,,,2021-01-01T00:00:00+01:00,115,93,Saldovortrag 1.1.2021,10843.15,1,
607,,,2021-01-01T00:00:00+01:00,231,93,Saldovortrag 1.1.2021,397.89,1,
608,,,2021-01-01T00:00:00+01:00,112,93,Saldovortrag 1.1.2021,992.62,1,
609,,,2021-01-01T00:00:00+01:00,111,93,Saldovortrag 1.1.2021,1357.05,1,
610,,,2021-01-01T00:00:00+01:00,93,122,Saldovortrag 1.1.2021,1252.6,1,
611,,,2021-01-01T00:00:00+01:00,129,93,Saldovortrag 1.1.2021,5843.0,1,
612,,,2021-01-01T00:00:00+01:00,132,93,Saldovortrag 1.1.2021,166.3,1,
613,,,2021-01-01T00:00:00+01:00,133,93,Saldovortrag 1.1.2021,10400.0,1,
614,,,2021-01-01T00:00:00+01:00,93,107,Saldovortrag 1.1.2021,4328.25,1,
615,,,2021-01-01T00:00:00+01:00,93,227,Saldovortrag 1.1.2021,760.0,1,
616,,,2021-01-01T00:00:00+01:00,93,105,Saldovortrag 1.1.2021,2953.79,1,
617,,,2021-01-01T00:00:00+01:00,93,136,Saldovortrag 1.1.2021,800.0,1,
618,,,2021-01-01T00:00:00+01:00,93,137,Saldovortrag 1.1.2021,1800.0,1,
619,,,2021-01-01T00:00:00+01:00,93,142,Saldovortrag 1.1.2021,435.55,1,
620,,,2021-01-01T00:00:00+01:00,93,145,Saldovortrag 1.1.2021,20100.0,1,
621,,,2021-01-01T00:00:00+01:00,148,93,Saldovortrag 1.1.2021,2430.18,1,
624,,KbBill,2022-06-16T00:00:00+02:00,228,107,(Lieferantenrechnung erstellt) Türbeschriftung,233.98,1,20175a91-47dc-43ea-833b-7dab7a9a5cac
625,,KbBill,2022-06-16T00:00:00+02:00,111,107,(Lieferantenrechnung erstellt) Türbeschriftung,18.02,1,20175a91-47dc-43ea-833b-7dab7a9a5cac
626,,,2022-06-16T00:00:00+02:00,228,134,Montage Türbeschriftung,50.0,1,
627,,KbBill,2022-06-01T00:00:00+02:00,224,107,(Lieferantenrechnung erstellt) Druck Pläne,153.2,1,61ccbc51-efe2-4185-b525-7e418fc54fb2
628,,KbBill,2022-06-01T00:00:00+02:00,112,107,(Lieferantenrechnung erstellt) Druck Pläne,11.8,1,61ccbc51-efe2-4185-b525-7e418fc54fb2
629,,KbBill,2022-05-23T00:00:00+02:00,199,107,(Lieferantenrechnung erstellt) 2022,595.95,1,5803509c-4fb9-41c4-b51a-6cf3253e6cb9
631,,KbBill,2022-05-23T00:00:00+02:00,129,107,(Lieferantenrechnung erstellt) 2023,595.95,1,5803509c-4fb9-41c4-b51a-6cf3253e6cb9
639,,KbBill,2022-06-09T00:00:00+02:00,206,107,(Lieferantenrechnung erstellt) Buchhaltungssoftware,53.39,1,3bcb3ff0-f4d0-49e8-9430-9ea7fabb4140
640,,KbBill,2022-06-09T00:00:00+02:00,111,107,(Lieferantenrechnung erstellt) Buchhaltungssoftware,4.11,1,3bcb3ff0-f4d0-49e8-9430-9ea7fabb4140
641,,KbBill,2022-06-27T00:00:00+02:00,202,107,(Lieferantenrechnung erstellt) Büromaterial,93.5,1,60f4e5f5-1f2b-4560-8dd5-85bedf83b822
642,,KbBill,2022-06-27T00:00:00+02:00,111,107,(Lieferantenrechnung erstellt) Büromaterial,7.2,1,60f4e5f5-1f2b-4560-8dd5-85bedf83b822
643,,KbBill,2022-05-31T00:00:00+02:00,163,107,(Lieferantenrechnung erstellt) GEAK Gebühr,278.55,1,d1d363e6-96de-48f3-b3c2-8903d65638f0
644,,KbBill,2022-05-31T00:00:00+02:00,112,107,(Lieferantenrechnung erstellt) GEAK Gebühr,21.45,1,d1d363e6-96de-48f3-b3c2-8903d65638f0
645,,KbBill,2022-06-30T00:00:00+02:00,163,107,(Lieferantenrechnung erstellt) GEAK Gebühr,139.28,1,eaf225b0-ae30-49fe-ad8d-2e201f0bf6a6
646,,KbBill,2022-06-30T00:00:00+02:00,112,107,(Lieferantenrechnung erstellt) GEAK Gebühr,10.72,1,eaf225b0-ae30-49fe-ad8d-2e201f0bf6a6
649,,KbBill,2022-06-01T00:00:00+02:00,208,107,(Lieferantenrechnung erstellt) Internet,72.42,1,2cbca38a-ae9b-4fdd-b35e-26a21851ff40
650,,KbBill,2022-06-01T00:00:00+02:00,111,107,(Lieferantenrechnung erstellt) Internet,5.58,1,2cbca38a-ae9b-4fdd-b35e-26a21851ff40
652,,,2021-01-01T00:00:00+01:00,196,129,Verkehrssteuer,276.0,1,
653,,,2021-01-01T00:00:00+01:00,196,129,Fahrzeugversicherung,796.9,1,
654,,,2021-01-01T00:00:00+01:00,181,129,SUVA,593.3,1,
655,,,2021-01-01T00:00:00+01:00,199,129,Geschäftsversicherung,299.6,1,
656,,,2021-01-01T00:00:00+01:00,224,129,Lizenz CAD,3600.0,1,
665,40.0,KbInvoice,2022-06-27T00:00:00+02:00,113,150,Impulsberatung Förderbeiträge - 2022-06,835.654596,1,
666,40.0,KbInvoice,2022-06-27T00:00:00+02:00,113,105,Impulsberatung Förderbeiträge - 2022-06,64.345404,1,
667,44.0,KbInvoice,2022-07-04T00:00:00+02:00,113,150,Impulsberatung Förderbeiträge - 2022-06,417.827298,1,
668,44.0,KbInvoice,2022-07-04T00:00:00+02:00,113,105,Impulsberatung Förderbeiträge - 2022-06,32.172702,1,
669,,,2021-01-15T00:00:00+01:00,200,107,Handelsregisteramt,400.0,1,
670,,,2021-01-15T00:00:00+01:00,200,111,Handelsregisteramt,0.0,1,
671,,,2021-01-01T00:00:00+01:00,142,107,SUVA,316.75,1,
672,,,2021-01-03T00:00:00+01:00,142,217,Ausbuchung MWST,8.49,1,
673,,,2021-02-01T00:00:00+01:00,195,107,Benzin,59.35,1,
674,,,2021-02-01T00:00:00+01:00,111,107,Benzin,4.57,1,
675,,,2021-02-01T00:00:00+01:00,232,107,Tankstelle,1.71,1,
676,,,2021-02-01T00:00:00+01:00,111,107,Tankstelle,0.04,1,
677,,,2021-03-31T00:00:00+02:00,195,107,Mahngebühren,10.0,1,
678,,,2021-03-31T00:00:00+02:00,111,107,Mahngebühren,0.77,1,
679,,,2021-03-31T00:00:00+02:00,195,107,Zins,0.62,1,
680,,,2021-03-31T00:00:00+02:00,111,107,Zins,0.0,1,
681,,KbBill,2022-05-25T00:00:00+02:00,200,107,(Lieferantenrechnung erstellt),117.9,1,ac1e3885-7a39-4d64-a0f2-091b2d6207fd
683,,,2021-03-01T00:00:00+01:00,224,107,Druckgebühren,90.71,1,
684,,,2021-03-01T00:00:00+01:00,112,107,Druckgebühren,6.99,1,
685,,,2021-03-02T00:00:00+01:00,195,107,Benzin,102.09,1,
686,,,2021-03-02T00:00:00+01:00,111,107,Benzin,7.86,1,
687,,,2021-03-02T00:00:00+01:00,232,107,Tankstelle,1.56,1,
688,,,2021-03-02T00:00:00+01:00,111,107,Tankstelle,0.04,1,
689,,,2021-03-22T00:00:00+01:00,202,107,Büromaterial,81.1,1,
690,,,2021-03-22T00:00:00+01:00,111,107,Büromaterial,6.25,1,
691,,,2021-04-01T00:00:00+02:00,224,107,Druckgebühren,29.29,1,
692,,,2021-04-01T00:00:00+02:00,112,107,Druckgebühren,2.26,1,
693,,,2021-04-06T00:00:00+02:00,195,107,Benzin,129.94,1,
694,,,2021-04-06T00:00:00+02:00,111,107,Benzin,10.01,1,
695,,,2021-04-06T00:00:00+02:00,232,107,Tankstelle,2.2,1,
696,,,2021-04-06T00:00:00+02:00,111,107,Tankstelle,0.05,1,
697,,,2021-04-16T00:00:00+02:00,202,107,Büromaterial,51.67,1,
698,,,2021-04-16T00:00:00+02:00,111,107,Büromaterial,3.98,1,
699,,,2021-05-03T00:00:00+02:00,224,107,Druckgebühren,32.22,1,
700,,,2021-05-03T00:00:00+02:00,112,107,Druckgebühren,2.48,1,
701,,,2021-05-17T00:00:00+02:00,199,107,Geschäftsversicherung,1191.9,1,
702,,,2021-05-17T00:00:00+02:00,111,107,Geschäftsversicherung,0.0,1,
703,,,2021-05-17T00:00:00+02:00,129,199,Geschäftsversicherung für 2022,595.95,1,
704,,,2021-06-01T00:00:00+02:00,224,107,Druckgebühren,31.2,1,
705,,,2021-06-01T00:00:00+02:00,112,107,Druckgebühren,2.4,1,
706,,,2021-09-10T00:00:00+02:00,178,107,Akontorechnung,2285.2,1,
707,,,2021-09-10T00:00:00+02:00,111,107,Akontorechnung,0.0,1,
708,,,2021-09-10T00:00:00+02:00,179,107,Akontorechnung,253.8,1,
709,,,2021-09-10T00:00:00+02:00,111,107,Akontorechnung,0.0,1,
710,,,2021-10-20T00:00:00+02:00,228,107,Mahngebühren,45.0,1,
711,,,2021-10-20T00:00:00+02:00,111,107,Mahngebühren,0.0,1,
712,,,2021-09-10T00:00:00+02:00,224,107,Druckgebühren,81.89,1,
713,,,2021-09-10T00:00:00+02:00,112,107,Druckgebühren,6.31,1,
714,,,2021-10-01T00:00:00+02:00,224,107,Druckgebühren,33.89,1,
715,,,2021-10-01T00:00:00+02:00,112,107,Druckgebühren,2.61,1,
716,,,2021-10-01T00:00:00+02:00,224,107,Druckgebühren,74.28,1,
717,,,2021-10-01T00:00:00+02:00,112,107,Druckgebühren,5.72,1,
718,,,2021-10-29T00:00:00+02:00,190,107,Büromiete,1163.25,1,
719,,,2021-10-29T00:00:00+02:00,111,107,Büromiete,0.0,1,
720,,,2021-11-30T00:00:00+01:00,190,107,Büromiete,1163.25,1,
721,,,2021-11-30T00:00:00+01:00,111,107,Büromiete,0.0,1,
722,,,2021-08-06T00:00:00+02:00,224,107,Druckgebühren,24.23,1,
723,,,2021-08-06T00:00:00+02:00,112,107,Druckgebühren,1.87,1,
724,,,2021-11-03T00:00:00+01:00,224,107,Druckgebühren,39.46,1,
725,,,2021-11-03T00:00:00+01:00,112,107,Druckgebühren,3.04,1,
726,,,2021-10-28T00:00:00+02:00,230,107,Bildungsfondsbeitrag,230.0,1,
727,,,2021-10-28T00:00:00+02:00,111,107,Bildungsfondsbeitrag,0.0,1,
728,,,2021-11-05T00:00:00+01:00,232,107,Kaffee,84.51,1,
729,,,2021-11-05T00:00:00+01:00,111,107,Kaffee,6.51,1,
730,,,2021-11-05T00:00:00+01:00,232,107,Kaffee,19.25,1,
731,,,2021-11-05T00:00:00+01:00,111,107,Kaffee,0.48,1,
732,,,2021-11-19T00:00:00+01:00,228,107,Briefkastenbeschriftung,27.02,1,
733,,,2021-11-19T00:00:00+01:00,111,107,Briefkastenbeschriftung,2.08,1,
734,,,2021-12-01T00:00:00+01:00,177,107,Booklet Baden,34.35,1,
735,,,2021-12-01T00:00:00+01:00,111,107,Booklet Baden,2.65,1,
736,,,2021-12-02T00:00:00+01:00,194,107,Fahrzeugwartung,1273.91,1,
737,,,2021-12-02T00:00:00+01:00,111,107,Fahrzeugwartung,98.09,1,
738,,,2021-12-10T00:00:00+01:00,178,107,Akontorechnung,2285.2,1,
739,,,2021-12-10T00:00:00+01:00,111,107,Akontorechnung,0.0,1,
740,,,2021-12-10T00:00:00+01:00,179,107,Akontorechnung,253.8,1,
741,,,2021-12-10T00:00:00+01:00,111,107,Akontorechnung,0.0,1,
742,,,2021-12-22T00:00:00+01:00,202,107,Büromaterial,59.8,1,
743,,,2021-12-22T00:00:00+01:00,111,107,Büromaterial,4.6,1,
744,,,2021-02-28T00:00:00+01:00,163,107,GEAK,55.71,1,
745,,,2021-02-28T00:00:00+01:00,112,107,GEAK,4.29,1,
746,,,2021-03-31T00:00:00+02:00,163,107,GEAK,417.83,1,
747,,,2021-03-31T00:00:00+02:00,112,107,GEAK,32.17,1,
748,,,2021-04-30T00:00:00+02:00,163,107,GEAK,278.55,1,
749,,,2021-04-30T00:00:00+02:00,112,107,GEAK,21.45,1,
750,,,2021-07-31T00:00:00+02:00,163,107,GEAK,278.55,1,
751,,,2021-07-31T00:00:00+02:00,112,107,GEAK,21.45,1,
752,,,2021-08-31T00:00:00+02:00,163,107,GEAK,278.55,1,
753,,,2021-08-31T00:00:00+02:00,112,107,GEAK,21.45,1,
754,,,2021-10-31T00:00:00+02:00,163,107,GEAK,417.83,1,
755,,,2021-10-31T00:00:00+02:00,112,107,GEAK,32.17,1,
756,,,2021-11-30T00:00:00+01:00,163,107,GEAK,139.28,1,
757,,,2021-11-30T00:00:00+01:00,112,107,GEAK,10.72,1,
758,,,2021-01-31T00:00:00+01:00,163,107,GEAK,417.83,1,
759,,,2021-01-31T00:00:00+01:00,112,107,GEAK,32.17,1,
760,,,2021-01-31T00:00:00+01:00,163,107,GEAK,139.28,1,
761,,,2021-01-31T00:00:00+01:00,112,107,GEAK,10.72,1,
762,,,2021-05-31T00:00:00+02:00,163,107,GEAK,139.28,1,
763,,,2021-05-31T00:00:00+02:00,112,107,GEAK,10.72,1,
764,,,2021-06-30T00:00:00+02:00,163,107,GEAK,417.83,1,
765,,,2021-06-30T00:00:00+02:00,112,107,GEAK,32.17,1,
766,,,2021-12-06T00:00:00+01:00,132,135,Laptop,1755.8,1,
767,,,2021-12-06T00:00:00+01:00,111,135,Laptop,135.2,1,
768,,,2021-12-01T00:00:00+01:00,208,107,Internet,57.61,1,
769,,,2021-12-01T00:00:00+01:00,111,107,Internet,4.44,1,
770,,,2021-03-09T00:00:00+01:00,224,107,Lizenz CAD Notebook,78.92,1,
771,,,2021-03-09T00:00:00+01:00,112,107,Lizenz CAD Notebook,6.08,1,
772,,,2021-02-01T00:00:00+01:00,235,107,Deckenleuchten,141.83,1,
773,,,2021-02-01T00:00:00+01:00,111,107,Deckenleuchten,10.92,1,
774,,,2021-07-02T00:00:00+02:00,132,107,Bildschirm,283.75,1,
775,,,2021-07-02T00:00:00+02:00,111,107,Bildschirm,21.85,1,
776,,,2021-11-30T00:00:00+01:00,235,107,Diverses,550.46,1,
777,,,2021-11-30T00:00:00+01:00,111,107,Diverses,42.39,1,
778,,,2021-02-05T00:00:00+01:00,220,107,Prov. Kantons- & Gemeindesteuer 2021,840.0,1,
779,,,2021-02-05T00:00:00+01:00,111,107,Prov. Kantons- & Gemeindesteuer 2021,0.0,1,
780,,KbBill,2022-07-01T00:00:00+02:00,224,107,(Lieferantenrechnung erstellt) Druckgebühren,27.99,1,72e62321-81eb-475b-ba5f-fbf52155dc5d
781,,KbBill,2022-07-01T00:00:00+02:00,112,107,(Lieferantenrechnung erstellt) Druckgebühren,2.16,1,72e62321-81eb-475b-ba5f-fbf52155dc5d
782,,,2021-10-05T00:00:00+02:00,202,107,Büromaterial,98.33,1,
783,,,2021-10-05T00:00:00+02:00,111,107,Büromaterial,7.57,1,
784,,,2021-10-05T00:00:00+02:00,208,107,Google Chromecast,77.62,1,
785,,,2021-10-05T00:00:00+02:00,111,107,Google Chromecast,5.98,1,
